Brands,Months,ARP,vs. Prior Period,Total Units,vs Prior Period unit,Total Sales ($),month,year,annual_avg
Cuba Libre,04/2020,19.621934015334475,-1.0,28690.23860679048,-1.0,378071.18583555694,4,2020,41.37856310864325
Cuba Libre,05/2020,51.8183249956794,-0.5256581178145446,53.511456,-0.42173864394910077,2772.874018,5,2020,41.37856310864325
Cuba Libre,06/2020,46.8616499982577,-0.0956548672276663,8.6091,-0.83911669306849,403.436631,6,2020,41.37856310864325
Cue,10/2019,2.5822855855191946,-0.06502848986459497,84.21266389077729,0.26744068756635836,217.46114808332698,10,2019,4.253030783725134
Cue,11/2019,5.44393333690401,-0.5256581178145446,145.6308,-0.42173864394910077,792.804367,11,2019,4.253030783725134
Cue,12/2019,4.7328734287522,-0.130615102013022,384.019948,1.63694182823963,1817.517808,12,2019,4.253030783725134
Cue,1/2020,5.162386513203271,-0.06502848986459497,1276.5206694008675,0.26744068756635836,6589.893087540249,1,2020,7.573358548267556
Cue,02/2020,4.93953792171226,0.0451152709065066,1123.184001,0.136519633705918,5548.009966,2,2020,7.573358548267556
Cue,03/2020,19.621934015334475,-1.0,28690.23860679048,-1.0,378071.18583555694,3,2020,7.573358548267556
Cue,04/2020,6.80559357925396,-0.5256581178145446,476.455786,-0.42173864394910077,3242.564438,4,2020,7.573358548267556
Cue,05/2020,6.45128288202636,-0.0520616891240291,628.759608,0.319659927479609,4056.306096,5,2020,7.573358548267556
Cue,06/2020,5.31061582124341,-0.176812438958599,516.546,-0.178468219924203,2743.17736,6,2020,7.573358548267556
Cue,07/2020,6.044555837417071,0.138202430919173,928.588001,0.797686945596326,5612.902022,7,2020,7.573358548267556
Cue,08/2020,6.25096181594964,0.0341474186167452,772.562568,-0.168024390614541,4829.259113,8,2020,7.573358548267556
Cultevatd Confections,12/2018,8.977368808692384,-0.06502848986459497,125.23718044343643,0.26744068756635836,1124.300357401486,12,2018,8.977368808692384
Cultevatd Confections,01/2019,18.9259459175955,-0.5256581178145446,216.575393,-0.42173864394910077,4098.894175,1,2019,18.75693585218111
Cultevatd Confections,02/2019,22.1879411673891,0.172355731332874,99.653643,-0.539866271880666,2211.109168,2,2019,18.75693585218111
Cultevatd Confections,03/2019,12.160606068591,-0.451927243864151,187.852665,0.885055672274821,2284.402258,3,2019,18.75693585218111
Cultevatd Confections,04/2019,14.1828571401448,0.166295253719047,117.977958,-0.371965481565034,1673.264524,4,2019,18.75693585218111
Cultevatd Confections,05/2019,23.0992666725251,0.62867512830982,67.321356,-0.429373442791746,1555.073955,5,2019,18.75693585218111
Cultevatd Confections,06/2019,19.621934015334475,-1.0,28690.23860679048,-1.0,378071.18583555694,6,2019,18.75693585218111
Cultevatd Confections,07/2019,21.1199999836878,-0.5256581178145446,17.165019,-0.42173864394910077,362.525201,7,2019,18.75693585218111
Culture,6/2019,6.540828565665653,-0.06502848986459497,2385.516753212155,0.26744068756635836,15603.256123284045,6,2019,11.363700792883023
Culture,07/2019,13.7892705900854,-0.5256581178145446,4125.326253,-0.42173864394910077,56885.239975,7,2019,11.363700792883023
Culture,08/2019,19.621934015334475,-1.0,28690.23860679048,-1.0,378071.18583555694,8,2019,11.363700792883023
Culture,9/2019,6.478066820701243,-0.06502848986459497,669.7594353056086,0.26744068756635836,4338.746375704864,9,2019,11.363700792883023
Culture,10/2019,13.6569572791139,-0.5256581178145446,1158.229628,-0.42173864394910077,15817.892549,10,2019,11.363700792883023
Culture,11/2019,11.5690861686174,-0.152879669155119,414.562344,-0.642072406042785,4796.10748,11,2019,11.363700792883023
Culture,12/2019,7.88976211066308,-0.318030655518405,1058.242304,1.55267348642741,8349.280034,12,2019,11.363700792883023
Curaleaf,2/2020,7.875899606444461,-0.06502848986459497,175.5411575941203,0.26744068756635836,1382.5445340103372,2,2020,12.23987284885073
Curaleaf,03/2020,16.603846091257,-0.5256581178145446,303.56716,-0.42173864394910077,5040.382403,3,2020,12.23987284885073
Curated Cannabis,9/2019,5.155475005957575,-0.06502848986459497,1950.7556186561683,0.26744068756635836,10057.071834713182,9,2019,11.882033101591317
Curated Cannabis,10/2019,10.8686902834819,-0.5256581178145446,3373.484322,-0.42173864394910077,36665.356272,10,2019,11.882033101591317
Curated Cannabis,11/2019,19.621934015334475,-1.0,28690.23860679048,-1.0,378071.18583555694,11,2019,11.882033101591317
Curated Cannabis,3/2020,6.95673678604036,-0.06502848986459497,3910.3046293405673,0.26744068756635836,27202.96005955744,3,2020,12.777204615851716
Curated Cannabis,04/2020,14.6660816750743,-0.5256581178145446,6762.175249,-0.42173864394910077,99174.614503,4,2020,12.777204615851716
Curated Cannabis,05/2020,12.8339183159099,-0.124925211774749,10254.132756,0.516395594378658,131600.702191,5,2020,12.777204615851716
Curated Cannabis,06/2020,11.7130867621119,-0.0873335427426349,9732.58755,-0.0508619518013194,113998.642393,6,2020,12.777204615851716
Curated Cannabis,07/2020,14.369342350646,0.226776736353242,7085.434558,-0.271988613346715,101813.034867,7,2020,12.777204615851716
Curated Cannabis,08/2020,14.4457837420008,0.0053197557333841,8066.589048,0.138474850338177,116528.200923,8,2020,12.777204615851716
Curated Cannabis,09/2020,16.4074696025551,0.135796429988826,8786.133789,0.0892006195826231,144158.223067,9,2020,12.777204615851716
Curated Cannabis,10/2020,14.3556635328379,-0.125053169039406,10385.012665,0.181977524403482,149083.747603,10,2020,12.777204615851716
Curated Cannabis,11/2020,10.6813931239295,-0.255945703972768,12763.20507,0.229002359623025,136328.810874,11,2020,12.777204615851716
Curated Cannabis,12/2020,11.3425702674114,0.0618998978701247,20294.608191,0.590087135613187,230193.019456,12,2020,12.777204615851716
Curated Cannabis,1/2021,7.460635984093683,-0.06502848986459497,12636.185048248339,0.26744068756635836,94273.97687262813,1,2021,10.088545298083794
Curated Cannabis,02/2021,10.3533028928076,-0.279395564745183,11473.136265,0.101371478241424,118784.854882,2,2021,10.088545298083794
Curated Cannabis,03/2021,7.47211045785006,-0.278287273615753,19365.563088,0.687904914637566,144701.626472,3,2021,10.088545298083794
Curated Cannabis,04/2021,9.90001281520082,0.324928595615185,8368.327698,-0.56787583919078,82846.551452,4,2021,10.088545298083794
Curated Cannabis,05/2021,12.1435275046009,0.22661735204578,6406.332163,-0.234454912116899,77795.470825,5,2021,10.088545298083794
Curated Cannabis,06/2021,11.7314447800829,-0.0339343509834294,5787.562515,-0.0965871940848976,67896.470056,6,2021,10.088545298083794
Curated Cannabis,07/2021,10.4169964931795,-0.112044876956243,6361.30082,0.0991329775726839,66265.648334,7,2021,10.088545298083794
Curated Cannabis,08/2021,11.2303314568549,0.0780776843121592,5455.278307,-0.14242723911931,61264.583577,8,2021,10.088545298083794
Curiosity Shop,2/2019,5.6030891120118325,-0.06502848986459497,3578.467588208407,0.26744068756635836,20050.472781177767,2,2019,9.763986671982344
Curiosity Shop,03/2019,11.8123432116019,-0.5256581178145446,6188.322202,-0.42173864394910077,73098.585754,3,2019,9.763986671982344
Curiosity Shop,04/2019,11.8765276923333,0.0054336789561265,4825.298484,-0.220257393443329,57307.791069,4,2019,9.763986671982344
Curiously Cannabis,8/2018,12.375515991650918,-0.06502848986459497,7647.252276280678,0.26744068756635836,94638.69283730042,8,2018,23.101033384041504
Curiously Cannabis,09/2018,26.0898656779635,-0.5256581178145446,5357.665417,0.427347861629389,139780.771077,9,2018,23.101033384041504
Curiously Cannabis,10/2018,26.0882924276001,-6.0301205944e-05,5088.792054,-0.0501847991751889,132757.895208,10,2018,23.101033384041504
Curiously Cannabis,11/2018,25.5618116135454,-0.0201807310890839,7051.3902,0.385670729944117,180246.307906,11,2018,23.101033384041504
Curiously Cannabis,12/2018,25.3896812094476,-0.0067338890803258,6400.85625,-0.0922561270258452,162515.699655,12,2018,23.101033384041504
Curiously Cannabis,1/2019,24.89095683503724,-0.06502848986459497,3815.7822305221857,0.26744068756635836,94978.47079182985,1,2019,23.066886077971464
Curiously Cannabis,02/2019,24.8110028298364,0.0032225221104199,4445.724866,-0.141696271016564,110302.892231,2,2019,23.066886077971464
Curiously Cannabis,03/2019,24.8800375507986,0.0027824236463017,2769.403686,-0.377063635408517,68902.867701,3,2019,23.066886077971464
Curiously Cannabis,04/2019,25.0794260344733,0.0080139944832337,1821.354962,-0.342329552312151,45678.537052,4,2019,23.066886077971464
Curiously Cannabis,05/2019,19.2306285199004,-0.233210979650546,640.674909,-0.648242697131104,12320.581177,5,2019,23.066886077971464
Curiously Cannabis,06/2019,22.9542167604198,0.193628005276381,273.602395,-0.572946604968418,6280.328681,6,2019,23.066886077971464
Curiously Cannabis,07/2019,19.621934015334475,-1.0,28690.23860679048,-1.0,378071.18583555694,7,2019,23.066886077971464
Curiously Cannabis,5/2020,7.887514958489339,-0.06502848986459497,29.869859042266782,0.26744068756635836,235.59896000384728,5,2020,12.642322960249825
Curiously Cannabis,06/2020,16.6283333914114,-0.5256581178145446,51.6546,-0.42173864394910077,858.92991,6,2020,12.642322960249825
Curiously Cannabis,07/2020,19.4264948227084,0.168276721751457,426.886427,7.26424804373667,8292.906964,7,2020,12.642322960249825
Curiously Cannabis,08/2020,14.7622679541001,-0.240096163058509,837.302448,0.961417358439461,12360.483096,8,2020,12.642322960249825
Curiously Cannabis,09/2020,13.3221178505116,-0.0975561551969087,607.98616,-0.273875095609418,8099.663275,9,2020,12.642322960249825
Curiously Cannabis,10/2020,8.43815396613305,-0.366605665794421,1104.617026,0.816845676223946,9320.928539,10,2020,12.642322960249825
Curiously Cannabis,11/2020,10.5788247513622,0.253689467367012,657.58902,-0.404690490439716,6956.519001,11,2020,12.642322960249825
Curiously Cannabis,12/2020,10.0948759872825,-0.0457469308220998,467.392185,-0.289233593042657,4718.266145,12,2020,12.642322960249825
Curiously Cannabis,1/2021,9.77657456437585,-0.06502848986459497,641.4161972597662,0.26744068756635836,6270.853279308513,1,2021,9.70453806256845
Curiously Cannabis,02/2021,10.4861632375837,-0.0676690470223273,764.747647,-0.161270780268558,8019.268662,2,2021,9.70453806256845
Curiously Cannabis,03/2021,5.09534469519936,-0.514088749168329,859.57594,0.123999457039192,4379.835706,3,2021,9.70453806256845
Curiously Cannabis,04/2021,10.7713773618546,1.11396441383111,1074.686877,0.250252394221272,11575.857898,4,2021,9.70453806256845
Curiously Cannabis,05/2021,12.5439352745487,0.164561861788575,761.471832,-0.29144772463803,9551.853374,5,2021,9.70453806256845
Curiously Cannabis,06/2021,13.4998921409865,0.0762086893398983,399.373206,-0.475524649479089,5391.495205,6,2021,9.70453806256845
Curiously Cannabis,07/2021,6.79249684384671,-0.496848065680151,726.154526,0.818235462696513,4932.402326,7,2021,9.70453806256845
Curiously Cannabis,08/2021,8.67052038215217,0.27648500713059,145.754922,-0.799278367370529,1263.771022,8,2021,9.70453806256845
Cut Creek Farms,6/2019,7.306862721861977,-0.06502848986459497,358.9855316849662,0.26744068756635836,2623.057999156681,6,2019,12.54848309877144
Cut Creek Farms,07/2019,15.4042115956465,-0.5256581178145446,620.801525,-0.42173864394910077,9562.95805,7,2019,12.54848309877144
Cut Creek Farms,08/2019,7.86092406224281,-0.489689945283245,3183.749994,4.12845066545222,25027.216936,8,2019,12.54848309877144
Cut Creek Farms,09/2019,19.621934015334475,-1.0,28690.23860679048,-1.0,378071.18583555694,9,2019,12.54848309877144
Cut Creek Farms,5/2021,3.1286246867957686,-0.06502848986459497,533.7812560345694,0.26744068756635836,1670.0012149786066,5,2021,4.862170707054414
Cut Creek Farms,06/2021,6.59571672731306,-0.5256581178145446,923.079591,-0.42173864394910077,6088.371499,6,2021,4.862170707054414
Cyclone,8/2018,0.805303147993297,-0.06502848986459497,76.70834274265387,0.26744068756635836,61.773469888007945,8,2018,1.5032556585652932
Cyclone,09/2018,1.69772726853254,-0.5256581178145446,157.12327,-0.511795148212904,266.75246,9,2018,1.5032556585652932
Cyclone,10/2018,1.55478725832091,-0.0841949192081832,218.323345,0.389503572577124,339.446355,10,2018,1.5032556585652932
Cyclone,11/2018,1.73887737407925,0.11840212528957,309.47103,0.417489412320977,538.132172,11,2018,1.5032556585652932
Cyclone,12/2018,1.71958324390047,-0.0110957393927752,245.980611,-0.205157875359125,422.984137,12,2018,1.5032556585652932
Cyclone,1/2019,1.550685536946358,-0.06502848986459497,1555.4783256170076,0.26744068756635836,2412.057742567831,1,2019,1.7060098851668581
Cyclone,02/2019,1.68003165393452,-0.0769902856801788,729.816383,1.13132832017695,1226.114625,2,2019,1.7060098851668581
Cyclone,03/2019,1.70698250825004,0.0160418729328117,658.622838,-0.0975499408595766,1124.257664,3,2019,1.7060098851668581
Cyclone,04/2019,1.61059047044052,-0.0564692592593373,344.383285,-0.477116089618502,554.660437,4,2019,1.7060098851668581
Cyclone,05/2019,1.74179466178459,0.081463409694822,273.212504,-0.206661542821395,475.880081,5,2019,1.7060098851668581
Cyclone,06/2019,1.68409234564227,-0.0331280818619568,178.555778,-0.346458249948912,300.704419,6,2019,1.7060098851668581
Cyclone,07/2019,1.59802976453408,-0.0511032434360765,425.692469,1.38408677539407,680.269236,7,2019,1.7060098851668581
Cyclone,08/2019,1.66296634737413,0.0406354025946367,558.621163,0.312264612790226,928.968195,8,2019,1.7060098851668581
Cyclone,09/2019,1.78445797110659,0.0730571751643056,460.949883,-0.174843501229831,822.545693,9,2019,1.7060098851668581
Cyclone,10/2019,1.87045546069139,0.0481924993343875,422.488754,-0.0834388518545301,790.246397,10,2019,1.7060098851668581
Cyclone,11/2019,1.78612347023742,-0.0450863397852813,464.80497,0.100159390278114,830.199066,11,2019,1.7060098851668581
Cyclone,12/2019,1.79590843106039,0.0054783227397301,850.6771,0.830180731501214,1527.738176,12,2019,1.7060098851668581
Cyclone,1/2020,2.094504555116745,-0.06502848986459497,1503.751840555053,0.26744068756635836,3149.615079807748,1,2020,1.7396657750522406
Cyclone,02/2020,1.86431996984444,0.123468390080868,1040.248479,0.445569852695793,1939.356013,2,2020,1.7396657750522406
Cyclone,03/2020,1.69416394853571,-0.0912697520066372,774.096258,-0.255854467824701,1311.445973,3,2020,1.7396657750522406
Cyclone,04/2020,1.66178340421987,-0.0191129933698753,210.908181,-0.727542694050848,350.483715,4,2020,1.7396657750522406
Cyclone,05/2020,1.58697052481182,-0.0450196332554949,303.231584,0.437742161362626,481.219586,5,2020,1.7396657750522406
Cyclone,06/2020,1.59020860068322,0.0020404133667076,434.759554,0.433754189669108,691.358382,6,2020,1.7396657750522406
Cyclone,07/2020,1.65712259730494,0.0420787540659567,591.919839,0.361487823681041,980.883741,7,2020,1.7396657750522406
Cyclone,08/2020,1.6934170187031,0.0219020737857228,543.383391,-0.0819983464010913,920.174682,8,2020,1.7396657750522406
Cyclone,09/2020,1.71871514926285,0.0149391025839162,663.962821,0.221904887041349,1141.162959,9,2020,1.7396657750522406
Cyclone,10/2020,1.84908937623038,0.0758556337991462,517.033341,-0.221291728019813,956.040858,10,2020,1.7396657750522406
Cyclone,11/2020,1.86567718259853,0.008970797507888,359.282726,-0.305107238722541,670.305584,11,2020,1.7396657750522406
Cyclone,12/2020,1.60001697331528,-0.142393449285389,188.554796,-0.475191033815525,301.690874,12,2020,1.7396657750522406
Cyclone,1/2021,2.3258402233415234,-0.06502848986459497,107.56097932671736,0.26744068756635836,250.16965218008528,1,2021,2.496802372452388
Cyclone,02/2021,1.89461557297214,0.227605355155457,172.932885,-0.378018938811335,327.641337,2,2021,2.496802372452388
Cyclone,03/2021,2.07394928021523,0.0946544036697479,301.25325,0.742024080613701,624.783961,3,2021,2.496802372452388
Cyclone,04/2021,2.03809621762881,-0.017287338185389,219.239429,-0.272242111910826,446.831051,4,2021,2.496802372452388
Cyclone,05/2021,2.68993635712071,0.319827952112228,46.073654,-0.789847774142853,123.935197,5,2021,2.496802372452388
Cyclone,06/2021,2.875,0.0687985209722141,66.980832,0.453777293201013,192.569892,6,2021,2.496802372452388
Cyclone,07/2021,2.89825401288416,0.0080883523075327,268.157878,3.0035017480822,777.189646,7,2021,2.496802372452388
Cyclone,08/2021,3.17872731545653,0.0967731956293462,231.69135,-0.135989023600492,736.483623,8,2021,2.496802372452388
Cypher,8/2018,15.748567861743695,-0.06502848986459497,2641.7743336774383,0.26744068756635836,41604.16236933187,8,2018,28.95900224885448
Cypher,09/2018,33.2008798995034,-0.5256581178145446,4568.478087,-0.42173864394910077,151677.49229,9,2018,28.95900224885448
Cypher,10/2018,32.2725582770064,-0.0279607536097507,2385.298697,-0.477878923445518,76979.691207,10,2018,28.95900224885448
Cypher,11/2018,31.5480316090529,-0.0224502396659954,2358.4446,-0.0112581694836686,74404.284789,11,2018,28.95900224885448
Cypher,12/2018,32.024973596966,0.015117963422361,1673.621107,-0.290370820243138,53597.671763,12,2018,28.95900224885448
Cypher,2/2019,16.155762904690427,-0.06502848986459497,388.4271679539299,0.26744068756635836,6275.337231204058,2,2019,28.6342722488887
Cypher,03/2019,34.0593220026351,-0.5256581178145446,671.71559,-0.42173864394910077,22878.177574,3,2019,28.6342722488887
Cypher,04/2019,33.6671940050212,-0.0115130887685776,1505.623464,1.24145975828847,50690.117261,4,2019,28.6342722488887
Cypher,05/2019,31.5238023902197,-0.0636641002657313,1873.777742,0.244519487642629,59068.599262,5,2019,28.6342722488887
Cypher,06/2019,34.8833333147748,0.106571246798497,280.195224,-0.850465069725436,9774.143392,6,2019,28.6342722488887
Cypher,07/2019,30.0131194069057,-0.139614350037082,1962.533839,6.00416592040128,58901.76245,7,2019,28.6342722488887
Cypher,08/2019,19.9370909724191,-0.33572079922383,5781.533716,1.94595364477687,115266.963656,8,2019,28.6342722488887
Cypher,09/2019,29.3393381948099,0.471595742598454,760.791072,-0.868410164262372,22321.106557,9,2019,28.6342722488887
Cypher,10/2019,28.1294870485224,-0.0412364838720725,417.669486,-0.451006325689374,11748.828397,10,2019,28.6342722488887
Cypress Cannabis,8/2018,3.9743528227467717,-0.06502848986459497,63819.9135205761,0.26744068756635836,253642.85344795647,8,2018,7.037973789171391
Cypress Cannabis,09/2018,8.37866731150867,-0.5256581178145446,70470.3817809999,-0.0943725305915242,590447.884258,9,2018,7.037973789171391
Cypress Cannabis,10/2018,8.45686072118122,0.0093324399651413,35539.237685,-0.495685466903742,300550.383239,10,2018,7.037973789171391
Cypress Cannabis,11/2018,8.36499574393741,-0.0108627752392469,27352.57005,-0.230355746725972,228804.132054,11,2018,7.037973789171391
Cypress Cannabis,12/2018,6.01499234648289,-0.280933005752897,44694.91542,0.634029831138299,268839.574178,12,2018,7.037973789171391
Cypress Cannabis,1/2019,5.467818991452046,-0.06502848986459497,20273.406284885845,0.26744068756635836,110851.31590592209,1,2019,7.451766241448617
Cypress Cannabis,02/2019,5.73751329540597,-0.0470054342479464,22158.280687,-0.0850641089324222,127133.430045,2,2019,7.451766241448617
Cypress Cannabis,03/2019,6.95828164043653,0.212769588875381,15144.909618,-0.316512421160667,105382.546541,3,2019,7.451766241448617
Cypress Cannabis,04/2019,7.64490880420011,0.0986776907352227,16800.623019,0.109324746252176,128439.230834,4,2019,7.451766241448617
Cypress Cannabis,05/2019,7.82973578755809,0.0241764798105164,10779.832166,-0.358367118064075,84403.237694,5,2019,7.451766241448617
Cypress Cannabis,06/2019,8.27696849881018,0.0571197704988677,12941.173532,0.200498610063425,107113.685662,6,2019,7.451766241448617
Cypress Cannabis,07/2019,8.12094851152279,-0.0188498950201176,75161.3271180001,4.80792205066616,610381.267583,7,2019,7.451766241448617
Cypress Cannabis,08/2019,7.83315030818541,-0.0354389887990326,104021.566886,0.383977250996255,814816.568711,8,2019,7.451766241448617
Cypress Cannabis,09/2019,8.30121005540953,0.0597537042963438,123701.271876,0.189188699796914,1026870.241964,9,2019,7.451766241448617
Cypress Cannabis,10/2019,8.06429149980566,-0.0285402434130048,125505.396987,0.0145845316191132,1012112.106102,10,2019,7.451766241448617
Cypress Cannabis,11/2019,7.76682365979329,-0.0368870396140247,143594.881416,0.144133119875902,1115276.122407,11,2019,7.451766241448617
Cypress Cannabis,12/2019,7.41954384480379,-0.0447132354487805,176704.713155,0.230578077801253,1311068.366837,12,2019,7.451766241448617
Cypress Cannabis,1/2020,7.614813956763354,-0.06502848986459497,34645.199722909005,0.26744068756635836,263816.75038486137,1,2020,8.078494439566049
Cypress Cannabis,02/2020,7.42881370756243,0.0250376784938863,77128.737563,-0.550813343799252,572975.022855,2,2020,8.078494439566049
Cypress Cannabis,03/2020,7.53828578772529,0.0147361455640514,170593.301772,1.21179948177755,1285981.062229,3,2020,8.078494439566049
Cypress Cannabis,04/2020,7.93041981529603,0.0520189919317274,150696.299106,-0.116634137796293,1195084.916522,4,2020,8.078494439566049
Cypress Cannabis,05/2020,7.59263041547806,-0.0425941384800907,147196.080182,-0.0232269733547864,1117605.435429,5,2020,8.078494439566049
Cypress Cannabis,06/2020,7.57196757723006,-0.0027214334318014,232809.972565,0.581631605115727,1762829.563918,6,2020,8.078494439566049
Cypress Cannabis,07/2020,8.23164585119205,0.0871211170985113,151093.810711,-0.350999405024134,1243750.74008,7,2020,8.078494439566049
Cypress Cannabis,08/2020,8.80760807509668,0.0699692666954594,170282.069372,0.126995662963996,1499777.729245,8,2020,8.078494439566049
Cypress Cannabis,09/2020,8.65832067425302,-0.0169498233312372,225982.585476,0.327107347881215,1956629.691848,9,2020,8.078494439566049
Cypress Cannabis,10/2020,9.05765899550266,0.0461219139685073,127456.276474,-0.435990714923756,1154455.489138,10,2020,8.078494439566049
Cypress Cannabis,11/2020,8.19483518818915,-0.0952590297053491,114261.871025,-0.103521033361519,936357.201344,11,2020,8.078494439566049
Cypress Cannabis,12/2020,8.31493323050379,0.0146553334578015,128991.804701,0.128913814764832,1072558.243371,12,2020,8.078494439566049
Cypress Cannabis,1/2021,8.678818906883553,-0.06502848986459497,79385.19253309658,0.26744068756635836,688969.7098828296,1,2021,10.486064114282044
Cypress Cannabis,02/2021,8.72301274347794,-0.0050663501125146,93237.726191,-0.148572195224132,813313.873737,2,2021,10.486064114282044
Cypress Cannabis,03/2021,8.00694433999296,-0.0820895743870568,120813.398372,0.295756592395986,967346.15629,3,2021,10.486064114282044
Cypress Cannabis,04/2021,9.00312398673959,0.12441445880558,59018.820299,-0.511487789481152,531353.756703,4,2021,10.486064114282044
Cypress Cannabis,05/2021,10.0831337416244,0.119959444796663,13611.623354,-0.769368088263353,137247.818719,5,2021,10.486064114282044
Cypress Cannabis,06/2021,10.7696032752343,0.0680809707775724,6167.469418,-0.546896850022846,66421.198844,6,2021,10.486064114282044
Cypress Cannabis,07/2021,10.5127119363117,-0.0238533706727425,7804.618043,0.265449005749736,82047.701259,7,2021,10.486064114282044
Cypress Cannabis,08/2021,18.1111639839919,0.722787049974659,1330.11898,-0.829572828206117,24090.002965,8,2021,10.486064114282044
Cypress Hill,10/2018,3.0644903401908867,-0.06502848986459497,1817.2426918721658,0.26744068756635836,5568.922675024736,10,2018,7.099979919319782
Cypress Hill,11/2018,6.46050971942796,-0.5256581178145446,3142.5975,-0.42173864394910077,20302.781693,11,2018,7.099979919319782
Cypress Hill,12/2018,11.7749396983405,0.822602272840954,5378.220144,0.7113932484195,63328.21788,12,2018,7.099979919319782
Cypress Hill,2/2019,7.845538565425041,-0.06502848986459497,1129.072191594898,0.26744068756635836,8858.179422306743,2,2019,12.19268899682037
Cypress Hill,03/2019,16.5398394282157,-0.5256581178145446,1952.529215,-0.42173864394910077,32294.519695,3,2019,12.19268899682037
D. Cosmo,8/2018,12.358111389662064,-0.06502848986459497,2815.9990599634025,0.26744068756635836,34800.430056211386,8,2018,22.51119487128073
D. Cosmo,09/2018,26.053173573297,-0.5256581178145446,3731.677668,-0.245379877230221,97222.046004,9,2018,22.51119487128073
D. Cosmo,10/2018,26.3848884563845,0.0127322255829715,6305.828592,0.689810630235816,166378.584025,10,2018,22.51119487128073
D. Cosmo,11/2018,24.504999958415,-0.0712486808908465,4172.1723,-0.338362557889205,102239.082038,11,2018,22.51119487128073
D. Cosmo,12/2018,23.2548009786451,-0.0510181180123005,7519.383113,0.802270513372614,174861.757775,12,2018,22.51119487128073
D. Cosmo,1/2019,24.998157555412547,-0.06502848986459497,7330.834804882394,0.26744068756635836,183257.36346515207,1,2019,19.591165765410356
D. Cosmo,02/2019,21.869371606494,0.143067025665679,9199.78983699999,-0.203151926862609,201193.622647,2,2019,19.591165765410356
D. Cosmo,03/2019,18.1654066871391,-0.169367688564727,13639.24198,0.48256016948836,247762.377471,3,2019,19.591165765410356
D. Cosmo,04/2019,19.4042272446479,0.068196687189276,4135.970131,-0.696759531280052,80255.304299,4,2019,19.591165765410356
D. Cosmo,05/2019,34.440810567964,0.77491276172637,1318.376555,-0.681241277561828,45405.957188,5,2019,19.591165765410356
D. Cosmo,06/2019,13.2851531003844,-0.614261311470354,7224.64156,4.47995300174312,95980.46922,6,2019,19.591165765410356
D. Cosmo,07/2019,13.406065862205,0.0091013450057327,6579.92395,-0.0892386985078322,88210.893842,7,2019,19.591165765410356
D. Cosmo,08/2019,11.1601334990359,-0.167531055438191,1612.802359,-0.754890425595269,17999.089634,8,2019,19.591165765410356
Dab Daddy,10/2020,5.6518451818640445,-0.06502848986459497,298.4451650703331,0.26744068756635836,1686.7658682533813,10,2020,10.09385634939308
Dab Daddy,11/2020,11.9151299814051,-0.5256581178145446,516.107746,-0.42173864394910077,6149.490878,11,2020,10.09385634939308
Dab Daddy,12/2020,12.7145938849101,0.067096532287326,1182.462292,1.29111518120869,15034.527827,12,2020,10.09385634939308
Dab Daddy,1/2021,14.43874322529011,-0.06502848986459497,495.8655997913464,0.26744068756635836,7159.6760696417205,1,2021,25.366333541747924
Dab Daddy,02/2021,22.2744774404542,-0.351780832394886,119.131543,3.16233675233558,2653.592867,2,2021,25.366333541747924
Dab Daddy,03/2021,22.1057780369083,-0.007573663804093,293.21983,1.46131144293162,6481.852478,3,2021,25.366333541747924
Dab Daddy,04/2021,30.9335894870107,0.399344073543272,78.595267,-0.731957872699128,2431.233725,4,2021,25.366333541747924
Dab Daddy,05/2021,35.8853125774439,0.160075929517087,33.508112,-0.573662470031433,1202.449073,5,2021,25.366333541747924
Dab Daddy,06/2021,32.3045000097938,-0.0997849067058386,20.93151,-0.37533006932769,676.181965,6,2021,25.366333541747924
Dab Daddy,07/2021,19.621934015334475,-1.0,28690.23860679048,-1.0,378071.18583555694,7,2021,25.366333541747924
Dab Face Concentrates,8/2018,17.78465187991862,-0.06502848986459497,3259.2865711471477,0.26744068756635836,57965.277044745635,8,2018,31.352652334122144
Dab Face Concentrates,09/2018,37.4933197928436,-0.5256581178145446,2148.541679,0.51697619041029,80555.9602589999,9,2018,31.352652334122144
Dab Face Concentrates,10/2018,37.200377324857506,-0.0078131909792103,1904.522816,-0.113574181681024,70848.967379,10,2018,31.352652334122144
Dab Face Concentrates,11/2018,34.6135732901299,-0.0695370375450209,1741.8969,-0.0853893241045841,60293.276012,11,2018,31.352652334122144
Dab Face Concentrates,12/2018,29.6713393828611,-0.142783117647033,1786.7841,0.0257691485644191,53016.277435,12,2018,31.352652334122144
Dab Face Concentrates,1/2019,30.620770185642414,-0.06502848986459497,109.90109047110855,0.26744068756635836,3365.25603446731,1,2019,16.31989491179779
Dab Face Concentrates,02/2019,30.0126838263204,0.0202609790860734,398.614572,-0.724292341045905,11963.493118,2,2019,16.31989491179779
Dab Face Concentrates,03/2019,39.7011977671438,0.3228139808119,250.47022,-0.371648109241727,9943.967739,3,2019,16.31989491179779
Dab Face Concentrates,04/2019,17.5596461500365,-0.557704876990671,696.631752,1.78129572449771,12232.607062,4,2019,16.31989491179779
Dab Face Concentrates,05/2019,27.3749999796563,0.558972188035768,258.065198,-0.629552920522061,7064.53479,5,2019,16.31989491179779
Dab Face Concentrates,06/2019,9.05982142727132,-0.669047618849165,76.916336,-0.701949985522651,696.848269,6,2019,16.31989491179779
